Position	CHR.PHYS	RecombRate	Yield
719805	5	9.536743004190384e-07	3.048
720322	5	0.0002779960629011313	0.6794
720747	5	0.0002927780161803284	4.645
720759	5	4.7206879999706075e-05	2.176
720805	5	9.53674325998577e-06	2.048
720871	5	0.00016641616370005607	3.15
721090	5	1.1920928820075005e-05	0.08364
721092	5	0.0	1.996
721137	5	4.768371599794818e-07	1.005
721478	5	0.00019311904942220792	-3.355
721572	5	5.102157646064143e-05	4.601
722912	5	0.024977206940584473	-1.614
723253	5	8.153915520114907e-05	16.92
723283	5	4.768371599794818e-07	2.169
723346	5	0.00036525726469882613	-0.3027
723358	5	1.9073486008380769e-06	1.958
723497	5	8.678436376108323e-05	0.08705
723501	5	0.0	3.741
723533	5	2.8133392900642207e-05	-0.3606
723594	5	0.00016927719036008426	0.47
723945	5	0.0005369186487804711	-1.33
724149	5	0.0004038810753010935	0.1843
724210	5	4.768371599794818e-07	-1.031
724430	5	0.00029945373322082247	1.16
725101	5	0.0036549568445787273	28.77
725351	5	4.4345855280347735e-05	7.151
725698	5	2.717971812060682e-05	1.438
725843	5	2.5749206799652313e-05	-4.751
725853	5	5.72204599968984e-06	-4.315
726030	5	2.1457671960156688e-05	-2.965
726036	5	0.0	-6.681
726237	5	0.01709032064922056	-1.779
726419	5	0.00019454956086040198	0.9098
726669	5	0.00017881393678020885	4.025
726771	5	4.5299529820574946e-05	1.887
727057	5	0.00042343139947931263	0.5521
727088	5	4.768371599794818e-07	4.488
727274	5	0.00018405914296071302	-2.265
727385	5	0.0001435279807600054	-3.445
727702	5	0.0006527900712205437	3.867
727845	5	7.724761782146317e-05	1.387
728282	5	0.0005478858921206253	0.8096
728425	5	0.0001606941227603187	-5.77
728435	5	1.668929999976143e-05	1.796
728825	5	0.00039100647586032267	-5.585
729001	5	0.0004487037560005902	0.5309
729043	5	8.153915476061258e-05	0.0
729155	5	0.0003800392171005029	6.667
729312	5	0.0002164840676206481	-0.3809
729347	5	5.5313110000732024e-05	-4.248
729988	5	0.0013217925730195645	-0.5556
729994	5	0.0	-2.726
730305	5	0.010571956731681098	0.757
730311	5	0.0	-0.182
730432	5	7.104873655983113e-05	-2.241
730597	5	6.818771331928986e-05	1.202
730863	5	6.580352770058084e-05	0.7384
730946	5	4.959106456059459e-05	-0.5813
730981	5	4.768371599794818e-07	0.06178
731132	5	0.0019984245245607823	0.4738
731755	5	4.1007995219999316e-05	2.263
731885	5	0.0009918213000004172	-3.458
732003	5	0.0037617683829003212	0.2921
732033	5	0.0	-0.4894
732144	5	2.1457672319868948e-05	2.712
732184	5	0.0	6.05
732208	5	0.0	3.112
732214	5	0.0	0.8457
732446	5	4.482269296079977e-05	-4.168
732475	5	7.629394500163755e-06	-0.5888
732604	5	1.192092880053508e-05	-0.5197
732653	5	2.5749205759595384e-05	16.46
732805	5	4.00543203999959e-05	-1.353
732839	5	1.3828277300120817e-05	0.922
733137	5	5.388259890093394e-05	-0.4788
733194	5	0.002802371882999921	-0.3263
733401	5	5.435943646059371e-05	0.1726
733722	5	8.058548040157376e-05	0.2814
734004	5	4.100799479989092e-05	-6.028
734244	5	6.675720200632895e-06	-0.6954
734569	5	0.000991344468681099	0.5513
734660	5	0.0	1.07
734741	5	3.3378599999522862e-06	4.201
734887	5	0.016995429674300233	-0.6223
734905	5	1.9073485999498985e-06	1.385
735004	5	2.1934509599752516e-05	0.1635
735085	5	0.0001115798930007017	-0.9695
735101	5	0.0	-0.5361
735123	5	0.0	2.502
735832	5	0.0005459785449009047	-4.479
736362	5	0.0006957054068807977	1.474
736481	5	0.00015830993960008755	1.663
736527	5	9.298324599971153e-05	-3.484
736639	5	0.00015115738330084838	-3.584
736874	5	0.0005102157628193993	5.357
736913	5	2.4795532000077003e-05	-1.258
737006	5	0.00010585784816097288	-0.9639
737302	5	0.0006995201072816926	-1.697
737335	5	2.9087066999444744e-05	-4.621
737852	5	0.0006351470952807858	9.94
737889	5	4.4345855999772255e-05	-1.729
738080	5	0.0002021789582187239	2.474
738296	5	0.00015020370432150543	-0.216
738308	5	5.722045900213857e-06	0.6049
738846	5	0.01483345047978002	0.0
739089	5	0.000205993654220471	-6.661
739118	5	0.00010919570499989817	3.196
739272	5	5.1021576219945075e-05	6.898
739387	5	2.0027160320346127e-05	6.92
739439	5	0.0	6.558
739613	5	0.00012540817389972148	3.029
739658	5	4.386901799957599e-05	5.343
740007	5	0.000335693358379352	-1.622
740400	5	0.0002870559661785066	-0.3089
740421	5	1.9073485999498985e-06	-2.538
740966	5	0.00041866303095972057	0.3316
741079	5	0.0001015663137806655	1.13
741148	5	1.4305114500068328e-05	1.548
741427	5	8.82148742604727e-05	-1.074
741503	5	1.049041715983634e-05	1.092
741638	5	1.5258789479943857e-05	3.043
741711	5	0.0	0.3993
741738	5	0.0	-1.047
741767	5	4.768371599794818e-07	2.198
742064	5	0.00011873245124061071	-0.8717
742102	5	1.7166137999957698e-05	-0.1224
742186	5	2.7656554999921923e-05	-3.271
742206	5	5.578994800004011e-05	-1.874
742237	5	4.768371600682997e-06	-7.694
742487	5	6.341934082065848e-05	-4.591
743033	5	0.0012135505358985554	5.001
743085	5	5.245208700266346e-06	0.843
743420	5	0.0019783974086609035	-0.2081
743440	5	9.536743004190384e-07	0.4118
743684	5	1.5258789120231597e-05	-3.553
743943	5	0.003940105460119803	0.4793
744089	5	6.675720200632895e-06	0.1315
744189	5	8.583069000422938e-06	4.426
744261	5	0.0	0.5473
744328	5	7.629394500163755e-06	0.01952
744394	5	0.0	0.6435
744419	5	0.0	-2.466
744668	5	1.7166138000845876e-05	-4.04
744776	5	0.0019745826601003102	1.516
744994	5	1.1920928880471138e-05	-6.806
745113	5	4.291534359879279e-06	-8.282
745118	5	0.0	5.89
745520	5	0.002964973475119592	-0.9833
745750	5	1.8596649121072062e-05	3.427
745945	5	4.7683715598267895e-06	-4.345
746163	5	0.0009956359972607132	-0.435
746302	5	4.768371620222922e-06	1.587
746339	5	0.0038585662999999215	3.544
747191	5	0.003983020755377709	0.4607
747239	5	1.955032299960635e-05	-6.437
747460	5	1.8596649100643958e-05	1.978
747769	5	1.668930076004216e-05	-1.608
748034	5	4.768371599794818e-07	0.08437
748058	5	4.291534399847308e-06	17.84
748364	5	3.337860078023169e-05	1.954
748402	5	0.0	-0.1745
748744	5	0.005796909291061247	3.486
748809	5	1.5258789099803494e-05	1.327
748931	5	2.479553230028131e-05	-0.1937
749064	5	9.536743199589637e-06	-0.7796
749403	5	3.528594946011765e-05	0.227
749516	5	3.242492689992105e-05	-1.973
749809	5	7.152557500056389e-06	-0.421
750027	5	1.4305115003665492e-06	7.702
750303	5	4.768371521990389e-05	0.8897
750735	5	0.003948688300521752	0.2325
750956	5	2.002716066051846e-05	2.198
750969	5	1.0013579999856859e-05	-0.3546
751181	5	0.004885673522999845	3.438
751639	5	3.480911201947379e-05	-2.693
751961	5	8.583068759726586e-06	0.5123
752333	5	4.38690181594481e-05	0.4922
752587	5	0.0009894371317002992	-5.136
752703	5	4.768371599794818e-07	0.5238
753013	5	1.0490417420072617e-05	0.5754
753062	5	9.536743004190384e-07	-0.4436
753244	5	2.8610230007330983e-06	0.404
753513	5	0.007749557686779873	-2.438
753644	5	1.4781951779951896e-05	-0.5598
753788	5	5.2452087597743e-06	-1.201
753847	5	6.198882999797206e-06	1.264
753856	5	0.0	-1.099
754449	5	2.0027160659630283e-05	9.451
754804	5	2.4318694619829273e-05	-2.348
754883	5	0.0	1.195
754947	5	4.768371599794818e-07	4.749
755467	5	0.006865024517319185	6.333
755516	5	1.335144019964929e-05	-0.7447
755897	5	1.9550323660411095e-05	0.153
755967	5	3.814697300263958e-06	2.388
756231	5	4.3869018079512045e-05	0.691
756266	5	3.814697300263958e-06	-10.99
756357	5	0.0	1.016
756529	5	1.4305115000112778e-05	0.112
756580	5	0.0	1.104
756606	5	1.4305115003665492e-06	-2.93
756822	5	2.479553222034525e-05	1.283
757571	5	0.00584936133458136	2.639
757615	5	0.0	-0.6155
757667	5	1.0967254500116042e-05	1.402
757696	5	0.0	3.572
757782	5	2.384185799986227e-05	3.247
757884	5	0.0	-2.258
757926	5	2.86102299984492e-06	-1.55
758067	5	1.1920928960407196e-05	-4.505
758120	5	1.8596649119295705e-05	-1.909
758135	5	3.814697300263958e-06	0.4842
758545	5	3.7193298280335796e-05	3.763
758580	5	2.1457672300329023e-05	-2.867
758645	5	1.5258789160199626e-05	1.396
758745	5	2.384185799897409e-06	-3.098
758783	5	3.3378599999522862e-06	-4.361
758990	5	0.005829811143220454	-3.046
759202	5	2.2888182999558637e-05	-2.3
759349	5	8.583068800582794e-06	2.001
759569	5	0.0	1.37
759626	5	4.291534399847308e-06	1.352
759765	5	2.3365020800802938e-05	-0.8083
759855	5	2.2411346800588205e-05	-3.081
760001	5	8.583069160295054e-06	-5.185
760082	5	2.3841857659689936e-05	3.712
760127	5	8.106231700111266e-06	1.349
760140	5	0.0	1.754
760159	5	0.0	0.1233
760171	5	0.0	-1.64
760591	5	0.007548332230660648	-2.368
760689	5	1.9073485999498985e-06	0.4163
760715	5	1.4305115003665492e-06	0.4726
760954	5	7.91549680005943e-05	0.3431
760984	5	1.0967254559623996e-05	-4.595
761283	5	3.385543806100344e-05	0.2327
761496	5	6.771087620016658e-05	1.102
761538	5	7.152557399692228e-06	0.1034
761580	5	0.0	-0.4132
761702	5	1.764297515993718e-05	-1.985
761731	5	0.0	-0.7849
761751	5	0.0	-0.9624
761879	5	7.62939455967171e-06	-2.663
762192	5	4.482269306116393e-05	0.4538
762629	5	9.155273376038053e-05	0.0
762668	5	1.0967255000160492e-05	0.6612
763045	5	0.001973152152160651	-2.107
763225	5	1.2874603399382067e-05	3.861
763282	5	9.536743199589637e-07	1.702
763363	5	5.245208760662479e-06	0.7332
763710	5	2.098083478063728e-05	0.6816
763734	5	0.0027828217000003264	4.17
764205	5	4.10079957022802e-05	-4.685
764403	5	1.573562606083101e-05	2.202
764799	5	5.8650970341744824e-05	1.85
765027	5	3.6239624121137126e-05	2.607
765089	5	2.050399790132218e-05	1.017
765127	5	6.1988831001613676e-06	-0.02627
765583	5	2.9087066860000732e-05	-1.111
765937	5	0.0	-4.129
766000	5	0.0	0.8343
766243	5	0.0	0.3677
766467	5	0.0	1.869
766479	5	0.0	5.682
766490	5	0.0	1.49
766761	5	0.0	2.811
767150	5	0.0	3.354
767301	5	0.0	-2.819
767386	5	0.0	0.6499
767423	5	0.0	2.631
767624	5	0.010436534866459013	0.3278
767794	5	0.00014114379841867475	-0.09234
767910	5	0.00010728836080087234	2.34
767936	5	3.1471251999981575e-05	0.0
768030	5	7.438659650027546e-05	0.0
768087	5	3.0040741000547655e-05	-2.124
768185	5	6.961822550088925e-05	0.4262
768427	5	0.0002951622017013378	5.628
768660	5	0.00018453598206136235	-0.01982
769247	5	0.00034475326385940974	0.831
769412	5	7.915496960020363e-05	0.3391
769445	5	6.675720300108878e-06	1.331
769576	5	5.9604645500144215e-05	-1.322
769834	5	8.296966502019387e-05	-1.714
769915	5	3.385543900069621e-05	-2.711
769957	5	4.768371599794818e-07	-1.563
769964	5	7.629394500163755e-06	0.07401
770365	5	0.00015687942620079554	0.2832
770555	5	0.00010919570955980618	-2.103
770592	5	1.0967254620020128e-05	-0.4725
770980	5	0.00017547607632106832	1.315
771150	5	3.2901763859172206e-05	0.2851
771234	5	5.0067901999462094e-05	0.4095
771343	5	4.1484832999927335e-05	1.695
771411	5	2.4795532000077003e-05	-1.685
771719	5	9.05990597601658e-05	-6.366
772152	5	9.775161732061832e-05	0.1835
772154	5	0.0	1.064
772156	5	0.0	0.7921
772198	5	1.1444092000267858e-05	-0.008156
772229	5	0.0	1.789
772692	5	6.532669080083764e-05	0.04657
772940	5	0.01144742978476021	2.858
773109	5	3.5762786559701e-05	8.051
773151	5	2.86102299984492e-06	-0.7628
773222	5	1.4781952000220144e-05	-3.297
773233	5	0.0	-7.754
773421	5	5.96046446199594e-05	-4.439
773449	5	6.198882999797206e-06	-1.552
773611	5	1.7642974720288862e-05	0.8067
773948	5	4.243850696017404e-05	0.8487
774180	5	6.961822419970787e-05	-3.886
774223	5	6.1988830006853846e-06	-3.91
774556	5	5.769729622251418e-05	1.782
774728	5	1.192092930057953e-05	-1.222
774850	5	3.814697199899797e-05	-1.557
775351	5	0.018150329686062783	-3.444
775985	5	0.00014114379831919877	0.2188
775993	5	0.0	1.377
776296	5	0.00013065338080053834	-1.586
776332	5	1.0967254659988157e-05	2.807
776349	5	5.2452087597743e-06	0.5363
776435	5	0.00011157989455945483	5.222
776511	5	5.912780739958379e-05	0.1414
776814	5	0.00016069412060026877	0.1765
777068	5	5.7220459319218264e-05	-1.525
777221	5	1.7166137659785363e-05	5.381
777402	5	5.340576100021366e-05	-1.161
777653	5	5.340576081991344e-05	0.1158
778141	5	0.00020456314096239936	0.6688
778151	5	1.7166137999957698e-05	1.825
778682	5	0.00011205673175940234	-33.69
778739	5	3.5762787500281945e-05	2.655
779578	5	0.00019788741803683507	-1.8
779592	5	0.0	1.575
779676	5	1.9073486008380769e-06	-5.236
779808	5	3.9577485799746626e-05	0.0
780006	5	0.0030913352995991517	-1.217
780294	5	7.629394501051934e-06	0.3078
780344	5	9.536743004190384e-07	0.4331
780394	5	0.0	2.036
780693	5	0.007857323022940399	-3.662
781189	5	5.1498412920736314e-05	-1.422
781424	5	1.1444091899903697e-05	-0.7409
781458	5	1.9073486008380769e-06	-0.1843
781661	5	0.01256179811479985	-1.877
781664	5	0.0	-0.4227
781714	5	0.0	-0.1654
781965	5	3.623962416021698e-05	2.52
781987	5	6.6757199999045724e-06	-3.383
782091	5	1.6689300299965737e-05	0.5166
782498	5	6.151199354054171e-05	12.26
782557	5	1.0490417460928825e-05	-1.191
782648	5	0.0	1.227
782991	5	2.8133392060425422e-05	-6.855
782994	5	0.0	-1.675
783062	5	0.0	2.53
783079	5	0.0	-14.95
783102	5	4.291534399847308e-06	-3.655
783374	5	2.4318694999969637e-05	-0.8684
783388	5	4.768371599794818e-07	0.394
783494	5	2.0503997900434e-05	-1.402
783747	5	3.385543845979555e-05	-0.7024
783823	5	4.768371599794818e-07	-0.4772
784216	5	0.014613627995760936	-0.7284
784491	5	6.198883034080893e-05	0.1819
784523	5	1.3828277159788627e-05	0.9095
784700	5	2.145767206052085e-05	-55.03
784926	5	4.291534405886921e-05	0.1937
784996	5	9.059906159514242e-06	-0.1877
785033	5	2.098083500001735e-05	-0.5826
785174	5	1.3828277659833077e-05	-9.176
785311	5	0.013686180417360028	-0.7118
785378	5	1.2397766160354706e-05	1.558
785544	5	1.4781952100584306e-05	-0.3464
785561	5	1.2397765999594412e-05	-0.3679
785823	5	6.675720221060999e-06	0.8636
786079	5	2.8610229119152564e-05	-0.08669
786375	5	1.764297522122149e-05	-2.144
786463	5	1.2397766460559012e-05	-2.14
786648	5	1.907348660346031e-06	2.664
786735	5	5.7220459206419605e-06	0.6322
786950	5	0.00889205925466019	-3.078
787141	5	0.0	0.4417
787849	5	3.576278651973297e-05	-1.825
787980	5	0.009863853883060436	-25.15
788038	5	1.9073485999498985e-06	2.761
788099	5	4.768371599794818e-07	-0.115
788211	5	1.4305115003665492e-06	2.298
788378	5	1.0967254800320347e-05	1.231
788414	5	0.0	0.6705
788415	5	0.0	0.2598
788736	5	0.015622138717921175	-0.1315
788753	5	9.536743004190384e-07	3.273
789170	5	6.246566704071199e-05	7.849
789195	5	0.0	0.03238
789289	5	6.198882999797206e-06	-1.334
789384	5	0.0	-0.3439
789813	5	5.2928925421191764e-05	-6.05
789848	5	0.0	-7.791
790119	5	1.6689300659677997e-05	-0.6451
790252	5	0.0009970665000000878	-3.709
790324	5	9.536743004190384e-07	14.29
790443	5	0.0059461593371601396	3.194
790524	5	2.3841857599293803e-06	5.293
790663	5	3.814697300263958e-06	-0.2351
790725	5	4.29153446024344e-06	1.202
790786	5	1.907348660346031e-06	0.8572
790811	5	0.0	1.174
790884	5	3.814697300263958e-06	0.2268
790920	5	0.0	1.145
790939	5	0.0	-0.8689
791082	5	0.000997543374319676	-0.9937
791192	5	0.0	-3.247
791267	5	1.4305114603985203e-06	0.906
791459	5	0.029589652837159974	-9.45
791895	5	6.628036522116076e-05	4.114
792042	5	5.722045849942958e-05	-1.138
792457	5	2.479553272127788e-05	0.6228
792513	5	4.768371599794818e-07	-2.639
792782	5	1.3351440481201848e-05	0.3285
792937	5	3.480911199993386e-05	0.5903
793001	5	4.768371599794818e-06	-1.17
793076	5	4.768371599794818e-07	-1.84
793158	5	8.106231719651191e-06	1.329
793175	5	0.0	1.514
793268	5	4.529952999998699e-05	0.2444
793428	5	4.720687956005776e-05	-1.864
793507	5	3.9577483159192184e-05	21.36
793513	5	0.0	11.39
793798	5	2.479553230028131e-05	0.4477
793931	5	1.9073486203780021e-06	-0.4721
793997	5	9.536743199589637e-07	-1.417
794092	5	4.291534300371325e-06	-1.221
794208	5	5.2452087597743e-06	2.031
794410	5	6.675720159776688e-06	-1.978
794818	5	6.67572026422647e-05	-5.218
794943	5	0.018366336554799467	4.885
794949	5	0.0	-0.03526
795056	5	1.6212462999654065e-05	-0.6746
795276	5	3.9577483760488974e-05	-4.971
795279	5	0.0	-4.599
795602	5	2.5749206179703776e-05	-0.5986
795682	5	1.0013579999856859e-05	-0.4095
796052	5	5.483627339941677e-05	0.6586
796143	5	9.059906060926437e-06	3.221
796216	5	4.768371599794818e-07	0.5215
796461	5	2.7179717860370545e-05	-0.6059
796835	5	6.723403892028301e-05	-1.712
796867	5	2.384185799897409e-06	-0.2301
796942	5	0.0	10.9
797013	5	9.536743004190384e-07	-2.874
797088	5	1.7166137860513686e-05	0.4517
797328	5	1.525878900032751e-05	-2.166
797339	5	2.3841857599293803e-06	0.7378
797342	5	0.010787964000000372	-0.4194
797431	5	4.291534399847308e-06	-1.184
797528	5	7.152557159884054e-06	-1.552
797540	5	0.0	-2.231
797554	5	9.059905999642126e-06	0.4805
797558	5	0.0	0.3312
797590	5	0.0	1.599
797808	5	1.8119812019712356e-05	-0.5173
798495	5	3.29017637605844e-05	0.7473
798724	5	1.335144030001345e-05	-10.64
799554	5	0.0039863587662001265	1.703
799696	5	0.0	-6.844
799713	5	0.0	3.0
799716	5	0.0	0.1451
799823	5	0.001988887799999617	-5.011
799992	5	1.907348660346031e-06	-1.101
800086	5	2.3841857608175587e-06	2.396
800207	5	4.768371599794818e-07	0.07569
800979	5	0.0029807090572813166	-1.949
801147	5	1.4305115003665492e-06	2.368
801226	5	4.768371599794818e-07	-1.383
801308	5	4.768371519858761e-06	-0.979
801392	5	0.007919311185760058	3.888
801426	5	0.0	2.406
801485	5	0.0	-6.915
801537	5	1.9073485999498985e-06	3.049
801749	5	6.198882999797206e-06	-0.9007
801762	5	0.0	1.398
801921	5	5.245208719806271e-06	-0.5141
801973	5	3.814697300263958e-06	1.511
802383	5	0.05769634120061884	-3.342
802501	5	7.009506196009596e-05	-3.302
802517	5	1.8596650000368697e-05	-4.493
802526	5	4.768371599794818e-07	-0.1412
803171	5	0.00010347366446250561	-0.5969
803236	5	0.0001301765439603031	1.23
803483	5	0.00020074844042117235	-4.317
803485	5	0.0	-4.526
803702	5	5.054473882015742e-05	-0.2994
803710	5	2.384185799897409e-06	0.1345
803765	5	8.583069000422938e-06	1.178
803830	5	7.62939449998612e-05	0.08655
803900	5	6.341934180031927e-05	-2.578
804179	5	0.0001296997076201123	-3.129
804220	5	0.0	-0.3964
804344	5	5.1021576000565005e-05	0.3473
804529	5	3.57627863003529e-05	-0.5772
804555	5	0.0	0.2921
805037	5	8.964538536204714e-05	-0.867
805513	5	0.0004482269301808728	0.6739
805598	5	2.3841858007855876e-06	-11.03
806317	5	0.00011062622136215339	2.93
806484	5	5.245208760662479e-06	2.424
806753	5	0.0059771536464801045	-0.6198
806969	5	7.629394620067842e-06	-3.333
807088	5	2.3841857608175587e-06	-2.038
807243	5	1.0967254300275897e-05	0.4893
807469	5	0.006920337699999557	-1.876
807562	5	1.9073485999498985e-06	0.7742
807601	5	4.768371599794818e-07	22.9
807790	5	1.0490417421848974e-05	-1.117
807808	5	0.0	-0.00742
807889	5	0.0	0.02804
807962	5	0.0	-5.631
808210	5	1.1920929100739386e-05	0.8163
808220	5	0.0	0.05459
808407	5	0.001998424522960285	-1.436
809004	5	0.004961967468760875	0.5611
809187	5	6.198883101049546e-06	-1.403
809252	5	0.0	0.9124
809338	5	2.384185799897409e-06	-0.3296
809428	5	0.009873867022959892	-3.982
809483	5	1.9073485999498985e-06	-2.492
809936	5	1.6212463460618665e-05	0.2754
810013	5	6.6757199999045724e-06	0.4211
810027	5	0.0	-0.3814
810295	5	0.002983093222939992	-4.686
810604	5	0.003979206103220001	0.5964
810620	5	9.536743199589637e-07	-3.716
810803	5	2.3841858007855876e-06	0.8324
810804	5	0.0	-0.219
810882	5	2.3841857599293803e-06	-1.523
811186	5	1.4305115003665492e-06	-2.764
811252	5	1.9073485999498985e-06	1.127
811668	5	0.040150641995961855	4.399
811687	5	9.536743004190384e-07	0.7932
811720	5	7.6293944601957264e-06	5.96
811763	5	0.0	1.721
812145	5	3.910064658008139e-05	1.2
812382	5	4.29153439194252e-05	-0.3024
812396	5	4.29153446024344e-06	1.393
812490	5	0.0	1.467
812501	5	0.0	-1.495
812941	5	0.00011920928846009815	-5.003
813088	5	9.202957200038497e-05	0.4056
813237	5	1.525878900032751e-05	-0.6206
813259	5	0.0	1.249
813274	5	1.1920929000375224e-05	-3.209
813352	5	4.816055342082848e-05	-2.775
813653	5	7.10487369603996e-05	-0.6232
813695	5	4.768371599794818e-07	-8.943
813760	5	7.152557399692228e-06	5.5
813913	5	2.1457672000124717e-05	1.023
814165	5	3.0517577960686992e-05	-3.016
814178	5	4.768371599794818e-07	0.5277
814423	5	4.100799495976304e-05	-0.06344
814574	5	3.862380990060643e-05	6.184
814735	5	0.00016880035395949733	-1.405
814945	5	2.145767206052085e-05	2.01
814955	5	1.9073485999498985e-06	-5.285
814985	5	4.768371599794818e-07	-1.25
815160	5	1.6212463700426838e-05	-1.453
815411	5	3.814697292092717e-05	6.955
815898	5	0.00012207031288014036	-0.09858
815971	5	4.2438506399733456e-05	-2.251
816145	5	1.4305115003665492e-06	-1.337
816229	5	6.198882999797206e-06	-6.387
816267	5	4.768371599794818e-07	-0.4933
816282	5	1.4305114760304605e-05	1.007
816442	5	5.5789947161599684e-05	0.08522
816448	5	0.0	1.316
816541	5	7.62939455967171e-06	4.237
816724	5	0.0019979476601195145	4.383
816765	5	4.768371599794818e-07	7.853
816878	5	4.768371599794818e-07	0.4261
816922	5	0.0	-0.07305
817423	5	0.005939960580421122	-0.6637
817522	5	0.0	1.849
817820	5	4.768371580254893e-06	0.0
817867	5	3.3378599999522862e-06	1.995
817923	5	0.0	2.342
818381	5	9.059905900166143e-06	-4.976
818469	5	9.536743199589637e-07	2.468
818498	5	0.0	-1.748
819018	5	0.017595767766180437	1.329
819149	5	7.152557399692228e-06	2.157
819177	5	0.0	0.1338
819211	5	3.814697300263958e-06	0.3222
819247	5	0.0	0.1244
819292	5	0.0	-4.226
819301	5	0.0	1.033
819325	5	0.0	-1.047
819531	5	3.814697159931768e-06	0.6747
819912	5	1.5735626320179108e-05	-2.778
820277	5	3.290176361936403e-05	2.402
820380	5	0.0	-0.3543
820730	5	0.0020112991495810917	2.733
820838	5	4.768371599794818e-07	0.602
821024	5	0.010827064523000196	-0.4908
821061	5	0.0	0.9493
821561	5	2.1934509240040256e-05	0.6449
821674	5	4.291534359879279e-06	-5.499
821689	5	0.0	0.3965
821887	5	1.0490417500008675e-05	0.6433
822128	5	0.001009464291700013	9.887
822136	5	0.0	-3.691
822282	5	0.0	-0.9319
822590	5	0.004978179948600392	-0.6283
822636	5	0.0	2.175
822937	5	0.012793063697300155	2.335
822944	5	0.0	-0.2814
823306	5	2.8610229207970406e-06	3.075
823736	5	2.2888183361935432e-05	-2.6
823825	5	0.0	-1.731
823867	5	0.0	-0.2112
823962	5	0.0	-1.687
824049	5	4.291534399847308e-06	-1.401
824620	5	0.01957321190592065	8.48
824724	5	7.152557300216245e-06	-0.5411
824747	5	9.536743004190384e-07	-1.805
824975	5	9.53674322001774e-06	-1.402
825104	5	3.814697159931768e-06	2.221
825561	5	1.3828277660721255e-05	-0.6469
825602	5	0.002989292099999652	0.3122
826076	5	1.4305114799384455e-06	0.2046
826080	5	0.007920741999999592	2.389
826261	5	3.814697159931768e-06	0.8489
826319	5	3.814697300263958e-06	1.935
826358	5	0.0	1.818
826759	5	2.3841858007855876e-06	8.362
826806	5	0.0	1.698
827018	5	1.9073485999498985e-06	-0.4291
827131	5	0.0	-2.752
827263	5	0.07314586306875981	-1.075
827348	5	2.384185820325513e-06	-0.9776
827364	5	2.3841858007855876e-06	1.795
827883	5	7.6770782599489e-05	2.504
827891	5	0.0	-0.1538
827924	5	4.291534399847308e-06	0.3857
828010	5	5.245208760040754e-05	-0.4094
828156	5	2.002716041982211e-05	-0.1517
828197	5	9.536743199589637e-07	-0.06987
828207	5	4.768371599794818e-07	0.8603
828379	5	0.0	1.018
828455	5	1.2397765999594412e-05	-4.55
828703	5	6.914138808156167e-05	2.371
828719	5	0.0	0.2602
828741	5	3.814697300263958e-06	0.89
828797	5	0.0	-1.543
828888	5	1.9073485999498985e-06	-0.7094
828981	5	1.335144015968126e-05	3.735
829122	5	4.053115872082458e-05	-1.122
829128	5	0.0	-1.782
829184	5	1.907348660346031e-06	-3.001
829327	5	4.291534489997417e-05	1.795
829689	5	9.632110736035315e-05	9.532
829696	5	0.0	0.6657
829731	5	0.0	5.084
829821	5	1.668929999976143e-05	3.361
829937	5	4.4345856100136416e-05	1.428
830062	5	3.5762786820825454e-05	-5.49
830218	5	3.3378600603484188e-06	1.754
830289	5	1.3828277159788627e-05	0.6653
830375	5	1.0967254620020128e-05	-0.6865
830518	5	5.006790082084933e-05	-0.01569
830636	5	4.05311584605883e-05	-4.258
831120	5	0.01784896823306248	0.7724
831135	5	0.0	11.45
831510	5	1.3351440600217757e-05	-0.5011
831544	5	0.0	-1.755
831825	5	4.768371599794818e-06	0.2695
831841	5	9.536743004190384e-07	1.618
831853	5	0.0	-0.981
832083	5	4.768371599794818e-06	4.624
832831	5	0.01484298681180185	-1.49
832967	5	0.007903099348601117	6.001
833086	5	3.81469729937578e-06	1.408
833324	5	2.8610229012571153e-06	-0.7284
833950	5	1.71661376047183e-05	-5.398
834012	5	9.536743004190384e-07	0.03879
834220	5	0.05084609969729925	6.093
834241	5	0.0	0.9331
834481	5	3.910064690337833e-05	-1.371
834540	5	6.6757199999045724e-06	-1.359
834646	5	3.0517577901179038e-05	-1.906
834658	5	0.0	3.922
834997	5	3.433227510285519e-05	-1.165
835057	5	2.098083500001735e-05	1.269
835373	5	5.0544738300573044e-05	1.619
835484	5	7.629394300323611e-06	9.65
835794	5	5.435943550047284e-05	-0.108
835829	5	0.0	-9.295
835888	5	0.0	4.73
835893	5	0.0	2.179
835949	5	0.0	-7.379
836000	5	0.0	-16.54
836054	5	0.0	4.241
836310	5	2.9563904503149274e-05	1.989
836327	5	0.0	-2.673
836399	5	0.0	0.4894
836547	5	4.7683716301705203e-05	-10.98
836614	5	2.3841858300954755e-05	1.564
836690	5	0.04192161537159933	1.405
836700	5	0.0	-0.6113
836735	5	0.0	1.645
836809	5	1.2397766200322735e-05	2.708
837670	5	7.820129460434089e-05	-0.2522
837708	5	0.0	8.731
837864	5	5.722045900213857e-06	1.862
838065	5	3.910064670442637e-05	0.8164
838136	5	0.0	1.66
838141	5	0.0	-0.2644
838275	5	1.9073486008380769e-06	-2.593
838293	5	9.536743004190384e-07	1.324
838426	5	1.7166137899593537e-05	3.866
838471	5	0.0	1.369
838634	5	1.3351440600217757e-05	2.782
